audio_file,annotation,high_f,low_f,start_time,end_time
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,24,54423.179,54432.794
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,54433.362,54440.995
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,54,24,54678.078,54687.766
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,25,55002.408,55012.096
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,55012.482,55020.261
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,55258.078,55267.803
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,10,55440.573,55457.381
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,55581.417,55590.885
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,55703.069,55712.28
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,55825.234,55834.886
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,55951.748,55961.509
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,55962.005,55969.344
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,56373.693,56384.775
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,26,56854.573,56864.995
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,25,56902.555,56914.665
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,24,56915.748,56922.023
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,57073.656,57083.087
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,57083.619,57090.775
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,57331.344,57340.812
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,25,57643.197,57651.124
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,57755.491,57764.776
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,57882.262,57891.73
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,23,57892.243,57899.73
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,58006.794,58017.142
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,58253.913,58263.895
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,10,61304.977,61322.555
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,93,73,61789.656,61808.005
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,23,73046.115,73057.417
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,70,25,73095.528,73108.005
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,70,24,73148.518,73159.381
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,73783.252,73793.381
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,54,10,86577.105,86594.06
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,54,10,87249.344,87266.115
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,88041.087,88058.482
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,10,88273.326,88290.831
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,82,9,89743.619,89760.647
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,90347.62,90365.308
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,91523.546,91541.344
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,9,91945.05,91962.592
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,9,92176.592,92194.537
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,9,92400.115,92417.84
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,8,92664.17,92677.821
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,9,92960.188,92973.693
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,93084.5,93102.005
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,95095.601,95102.904
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,95217.069,95226.83
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,24,95488.28,95497.381
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,23,95498.5,95505.472
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,95746.885,95756.683
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,95925.491,95932.647
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,96037.069,96046.5
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,96047.069,96054.812
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,96298.867,96309.216
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,96424.757,96433.785
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,96434.61,96442.316
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,96548.641,96557.898
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,96558.763,96566.2
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,71,25,96673.855,96683.96
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,96684.664,96692.506
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,96944.583,96954.365
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,23,96955.133,96962.489
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,24,97073.37,97083.314
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,25,97084.341,97091.576
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,97207.51,97217.13
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,97602.36,97613.031
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,27,97868.52,97877.898
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,97878.706,97886.345
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,79,36,97992.764,98002.142
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,98003.371,98011.05
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,98255.876,98265.092
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,26,98526.685,98535.618
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,54,12,103383.088,103395.941
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,61,23,103397.146,103404.179
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,23,103447.914,103454.664
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,103484.138,103498.77
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,103669.005,103681.495
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,103682.966,103689.717
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,103720.743,103732.627
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,25,103734.22,103740.929
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,103770.784,103787.558
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,103914.543,103926.709
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,103928.075,103935.27
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,26,103965.513,103978.164
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,104202.198,104215.416
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,25,104216.143,104223.055
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,104393.613,104405.82
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,104457.897,104465.375
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,104494.947,104507.639
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,23,104730.218,104742.748
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,23,104744.058,104751.131
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,104918.035,104930.12
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,104968.843,104981.05
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,23,104982.586,104989.7
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,24,105019.733,105033.516
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,105166.216,105178.504
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,10,105315.553,105332.732
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,105427.267,105439.757
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,105530.743,105543.516
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,9,105986.418,106003.273
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,10,107298.803,107316.143
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,107530.622,107547.841
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,107753.209,107772.166
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,107908.989,107925.561
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,11,107949.248,107966.911
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,108053.087,108070.387
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,8,108420.177,108432.99
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,108557.251,108569.336
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,7,108695.391,108711.317
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,79,25,114769.369,114781.171
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,114819.571,114833.071
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,114871.107,114883.758
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,115589.167,115601.738
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,24,115773.168,115785.052
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,115823.775,115835.415
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,116007.025,116018.706
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,26,116057.995,116069.717
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,116071.293,116078.205
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,116308.399,116322.99
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,24,116453.411,116465.82
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,24,116503.694,116516.022
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,25,116738.278,116749.797
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,24,116751.576,116758.649
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,25,116790.056,116802.02
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,116803.047,116810.363
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,24,116970.606,116982.327
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,117020.864,117033.233
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,23,117034.26,117040.848
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,117069.086,117080.727
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,24,117082.239,117089.514
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,25,118142.764,118154.688
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,118320.703,118333.516
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,23,118371.834,118383.597
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,22,118383.088,118398.771
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,24,118421.471,118434.809
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,66,24,118641.067,118653.314
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,25,120360.501,120372.627
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,120493.047,120504.688
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,120543.573,120555.82
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,121144.664,121160.953
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,121265.028,121277.72
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,23,121278.585,121285.941
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,121315.351,121327.679
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,10,121328.803,121335.755
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,121365.028,121379.256
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,8,121497.267,121509.838
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,9,121511.309,121518.787
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,121548.722,121561.333
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,9,121562.198,121570.363
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,9,121599.328,121611.616
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,9,121612.562,121619.555
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,9,121649.571,121665.618
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,121780.581,121793.394
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,11,121794.179,121801.414
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,121831.349,121844.162
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,65,23,121845.392,121852.101
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,67,10,121880.864,121898.285
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,70,8,122008.439,122021.495
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,8,122058.843,122071.495
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,22,122072.804,122081.171
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,10,122108.803,122121.859
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,60,22,122122.683,122130.605
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,122160.218,122177.8
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,122284.462,122296.911
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,50,10,122297.695,122305.617
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,122334.906,122347.719
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,23,122349.248,122357.291
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,68,9,122385.23,122397.8
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,62,10,122399.369,122406.766
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,122513.653,122526.062
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,63,9,122526.742,122534.462
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,9,122563.572,122576.102
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,10,122576.944,122584.421
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,8,122613.936,122630.872
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,8,122745.391,122758.326
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,9,122758.843,122766.2
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,10,122796.822,122808.827
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,9,122809.895,122817.534
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,69,8,122845.974,122858.666
L:\Sonobuoy_faster-rCNN\labeled_data\wav\HARP\DCPP01A_d01_121112_122652.d100.x.wav,B NE Pacific,64,9,122859.53,122866.725
